Region,RegionName,StateName,ForecastedDate,ForecastYoYPctChange
Zip,16656,PA,28/02/2023,9.8
Zip,16661,PA,28/02/2023,13.2
Zip,16662,PA,28/02/2023,9.8
Zip,16665,PA,28/02/2023,12.3
Zip,16666,PA,28/02/2023,7.8
Zip,16668,PA,28/02/2023,6.8
Zip,16669,PA,28/02/2023,12.6
Zip,16671,PA,28/02/2023,11
Zip,16673,PA,28/02/2023,9.1
Zip,16674,PA,28/02/2023,8.8
Zip,16677,PA,28/02/2023,10
Zip,16678,PA,28/02/2023,13.2
Zip,16680,PA,28/02/2023,9.7
Zip,16682,PA,28/02/2023,17.7
Zip,16683,PA,28/02/2023,13.1
Zip,16685,PA,28/02/2023,12.6
Zip,16686,PA,28/02/2023,9.5
Zip,16692,PA,28/02/2023,7.1
Zip,16693,PA,28/02/2023,12.2
Zip,16701,PA,28/02/2023,11.7
Zip,16725,PA,28/02/2023,14
Zip,16726,PA,28/02/2023,11
Zip,16727,PA,28/02/2023,12.1
Zip,16729,PA,28/02/2023,13.2
Zip,16731,PA,28/02/2023,14.4
Zip,16732,PA,28/02/2023,12.2
Zip,16733,PA,28/02/2023,6.3
Zip,16735,PA,28/02/2023,12.5
Zip,16738,PA,28/02/2023,11.9
Zip,16740,PA,28/02/2023,10.7
Zip,16743,PA,28/02/2023,12
Zip,16744,PA,28/02/2023,14.5
Zip,16745,PA,28/02/2023,9.2
Zip,16749,PA,28/02/2023,13.2
Zip,16750,PA,28/02/2023,10.3
Zip,16801,PA,28/02/2023,12.8
Zip,16803,PA,28/02/2023,12.4
Zip,16820,PA,28/02/2023,13.5
Zip,16821,PA,28/02/2023,8.9
Zip,16822,PA,28/02/2023,13.9
Zip,16823,PA,28/02/2023,12
Zip,16826,PA,28/02/2023,9
Zip,16827,PA,28/02/2023,12.5
Zip,16828,PA,28/02/2023,13.8
Zip,16829,PA,28/02/2023,13.6
Zip,16830,PA,28/02/2023,10.2
Zip,16832,PA,28/02/2023,13.7
Zip,16833,PA,28/02/2023,12.1
Zip,16835,PA,28/02/2023,7.3
Zip,16836,PA,28/02/2023,10.8
Zip,16837,PA,28/02/2023,10.3
Zip,16838,PA,28/02/2023,11.3
Zip,16839,PA,28/02/2023,11.1
Zip,16840,PA,28/02/2023,8.1
Zip,16841,PA,28/02/2023,12.2
Zip,16843,PA,28/02/2023,8.8
Zip,16844,PA,28/02/2023,12.8
Zip,16845,PA,28/02/2023,8
Zip,16848,PA,28/02/2023,13.3
Zip,16849,PA,28/02/2023,9.1
Zip,16851,PA,28/02/2023,12.8
Zip,16852,PA,28/02/2023,12.4
Zip,16853,PA,28/02/2023,12.5
Zip,16854,PA,28/02/2023,13.2
Zip,16856,PA,28/02/2023,12.1
Zip,16858,PA,28/02/2023,12.9
Zip,16859,PA,28/02/2023,11.9
Zip,16860,PA,28/02/2023,9.3
Zip,16863,PA,28/02/2023,13.3
Zip,16864,PA,28/02/2023,9.4
Zip,16865,PA,28/02/2023,12.4
Zip,16866,PA,28/02/2023,8.2
Zip,16868,PA,28/02/2023,13.2
Zip,16870,PA,28/02/2023,12.1
Zip,16871,PA,28/02/2023,3.3
Zip,16872,PA,28/02/2023,12.6
Zip,16874,PA,28/02/2023,11.6
Zip,16875,PA,28/02/2023,15.1
Zip,16876,PA,28/02/2023,13.9
Zip,16877,PA,28/02/2023,10.8
Zip,16878,PA,28/02/2023,15.8
Zip,16879,PA,28/02/2023,7.5
Zip,16881,PA,28/02/2023,11
Zip,16882,PA,28/02/2023,16.1
Zip,16914,PA,28/02/2023,12.6
Zip,16925,PA,28/02/2023,12.8
Zip,16926,PA,28/02/2023,11.9
Zip,16947,PA,28/02/2023,11.5
Zip,17002,PA,28/02/2023,14
Zip,17003,PA,28/02/2023,15.6
Zip,17004,PA,28/02/2023,13.9
Zip,17005,PA,28/02/2023,13.7
Zip,17006,PA,28/02/2023,10.5
Zip,17007,PA,28/02/2023,13.6
Zip,17009,PA,28/02/2023,13.6
Zip,17011,PA,28/02/2023,14
Zip,17013,PA,28/02/2023,13.8
Zip,17015,PA,28/02/2023,13.2
Zip,17017,PA,28/02/2023,15.5
Zip,17018,PA,28/02/2023,12.1
Zip,17019,PA,28/02/2023,15.1
Zip,17020,PA,28/02/2023,11.2
Zip,17022,PA,28/02/2023,16.2
Zip,17023,PA,28/02/2023,13.8
Zip,17024,PA,28/02/2023,11.4
Zip,17025,PA,28/02/2023,13.7
Zip,17026,PA,28/02/2023,15.1
Zip,17027,PA,28/02/2023,14.9
Zip,17028,PA,28/02/2023,15.7
Zip,17029,PA,28/02/2023,13.7
Zip,17030,PA,28/02/2023,13.6
Zip,17032,PA,28/02/2023,14.6
Zip,17033,PA,28/02/2023,13.4
Zip,17034,PA,28/02/2023,15.3
Zip,17036,PA,28/02/2023,13.8
Zip,17037,PA,28/02/2023,11.2
Zip,17038,PA,28/02/2023,15.4
Zip,17039,PA,28/02/2023,12.8
Zip,17040,PA,28/02/2023,11.5
Zip,17041,PA,28/02/2023,13.9
Zip,17042,PA,28/02/2023,15.5
Zip,17043,PA,28/02/2023,13.5
Zip,17044,PA,28/02/2023,13.7
Zip,17045,PA,28/02/2023,11.7
Zip,17046,PA,28/02/2023,16.2
Zip,17047,PA,28/02/2023,11.4
Zip,17048,PA,28/02/2023,15.3
Zip,17050,PA,28/02/2023,13.9
Zip,17051,PA,28/02/2023,13.9
Zip,17052,PA,28/02/2023,12.4
Zip,17053,PA,28/02/2023,11.1
Zip,17055,PA,28/02/2023,14.2
Zip,17057,PA,28/02/2023,13.6
Zip,17060,PA,28/02/2023,12.1
Zip,17061,PA,28/02/2023,12.5
Zip,17062,PA,28/02/2023,11.1
Zip,17063,PA,28/02/2023,14.1
Zip,17064,PA,28/02/2023,15.9
Zip,17065,PA,28/02/2023,14.1
Zip,17066,PA,28/02/2023,12.1
Zip,17067,PA,28/02/2023,15.1
Zip,17068,PA,28/02/2023,11.2
Zip,17069,PA,28/02/2023,10.6
Zip,17070,PA,28/02/2023,12.9
Zip,17073,PA,28/02/2023,14.3
Zip,17074,PA,28/02/2023,11.2
Zip,17075,PA,28/02/2023,14
Zip,17077,PA,28/02/2023,17.5
Zip,17078,PA,28/02/2023,15.2
Zip,17080,PA,28/02/2023,16.4
Zip,17083,PA,28/02/2023,16.7
Zip,17084,PA,28/02/2023,14
Zip,17086,PA,28/02/2023,11.8
Zip,17087,PA,28/02/2023,14.3
Zip,17088,PA,28/02/2023,15.2
Zip,17090,PA,28/02/2023,11.6
Zip,17093,PA,28/02/2023,13.8
Zip,17097,PA,28/02/2023,13.5
Zip,17098,PA,28/02/2023,18.2
Zip,17099,PA,28/02/2023,13.9
Zip,17101,PA,28/02/2023,9.6
Zip,17102,PA,28/02/2023,12.9
Zip,17103,PA,28/02/2023,17.8
Zip,17104,PA,28/02/2023,17
Zip,17109,PA,28/02/2023,14.5
Zip,17110,PA,28/02/2023,13.9
Zip,17111,PA,28/02/2023,14
Zip,17112,PA,28/02/2023,14.3
Zip,17113,PA,28/02/2023,15
Zip,17201,PA,28/02/2023,11.1
Zip,17202,PA,28/02/2023,13
Zip,17210,PA,28/02/2023,13.3
Zip,17213,PA,28/02/2023,13.4
Zip,17214,PA,28/02/2023,12.4
Zip,17217,PA,28/02/2023,16.2
Zip,17219,PA,28/02/2023,15.6
Zip,17220,PA,28/02/2023,11
Zip,17221,PA,28/02/2023,10.8
Zip,17222,PA,28/02/2023,12
Zip,17224,PA,28/02/2023,14.3
Zip,17225,PA,28/02/2023,12.9
Zip,17232,PA,28/02/2023,15.4
Zip,17235,PA,28/02/2023,8.4
Zip,17236,PA,28/02/2023,13.8
Zip,17237,PA,28/02/2023,11.5
Zip,17239,PA,28/02/2023,12.4
Zip,17240,PA,28/02/2023,14.7
Zip,17241,PA,28/02/2023,14.5
Zip,17243,PA,28/02/2023,12.4
Zip,17244,PA,28/02/2023,15.5
Zip,17246,PA,28/02/2023,9.4
Zip,17247,PA,28/02/2023,15.7
Zip,17249,PA,28/02/2023,12.4
Zip,17250,PA,28/02/2023,14.8
Zip,17252,PA,28/02/2023,12.9
Zip,17253,PA,28/02/2023,9.5
Zip,17255,PA,28/02/2023,13.8
Zip,17256,PA,28/02/2023,15.5
Zip,17257,PA,28/02/2023,14
Zip,17260,PA,28/02/2023,12.4
Zip,17262,PA,28/02/2023,13.7
Zip,17263,PA,28/02/2023,12.1
Zip,17264,PA,28/02/2023,12.6
Zip,17265,PA,28/02/2023,9.9
Zip,17266,PA,28/02/2023,14.2
Zip,17268,PA,28/02/2023,12.8
Zip,17271,PA,28/02/2023,18.8
Zip,17272,PA,28/02/2023,15.2
Zip,17301,PA,28/02/2023,11.2
Zip,17302,PA,28/02/2023,15.3
Zip,17303,PA,28/02/2023,8.9
Zip,17304,PA,28/02/2023,13.7
Zip,17306,PA,28/02/2023,13.4
Zip,17307,PA,28/02/2023,8.3
Zip,17309,PA,28/02/2023,15.6
Zip,17313,PA,28/02/2023,15.2
Zip,17314,PA,28/02/2023,15
Zip,17315,PA,28/02/2023,14.8
Zip,17316,PA,28/02/2023,13.1
Zip,17318,PA,28/02/2023,14.7
Zip,17319,PA,28/02/2023,14.9
Zip,17320,PA,28/02/2023,12.1
Zip,17321,PA,28/02/2023,15.1
Zip,17322,PA,28/02/2023,15.5
Zip,17323,PA,28/02/2023,12.4
Zip,17324,PA,28/02/2023,13.7
Zip,17325,PA,28/02/2023,11.6
Zip,17327,PA,28/02/2023,15.1
Zip,17329,PA,28/02/2023,14.8
Zip,17331,PA,28/02/2023,13.9
Zip,17339,PA,28/02/2023,15.1
Zip,17340,PA,28/02/2023,10.9
Zip,17344,PA,28/02/2023,10.3
Zip,17345,PA,28/02/2023,15
Zip,17347,PA,28/02/2023,15.2
Zip,17349,PA,28/02/2023,14.3
Zip,17350,PA,28/02/2023,11.3
Zip,17352,PA,28/02/2023,15.4
Zip,17353,PA,28/02/2023,8.1
Zip,17355,PA,28/02/2023,18
Zip,17356,PA,28/02/2023,15.2
Zip,17360,PA,28/02/2023,14.9
Zip,17361,PA,28/02/2023,13.9
Zip,17362,PA,28/02/2023,15.3
Zip,17363,PA,28/02/2023,14.7
Zip,17364,PA,28/02/2023,15.6
Zip,17365,PA,28/02/2023,15.6
Zip,17366,PA,28/02/2023,15.5
Zip,17368,PA,28/02/2023,15.3
Zip,17370,PA,28/02/2023,15.3
Zip,17371,PA,28/02/2023,15.8
Zip,17372,PA,28/02/2023,13.2
Zip,17401,PA,28/02/2023,20.7
Zip,17402,PA,28/02/2023,14.6
Zip,17403,PA,28/02/2023,15.2
Zip,17404,PA,28/02/2023,14.9
Zip,17406,PA,28/02/2023,15.1
Zip,17407,PA,28/02/2023,15.1
Zip,17408,PA,28/02/2023,14.7
Zip,17501,PA,28/02/2023,16.9
Zip,17502,PA,28/02/2023,16.7
Zip,17505,PA,28/02/2023,18
Zip,17508,PA,28/02/2023,17
Zip,17509,PA,28/02/2023,15.4
Zip,17512,PA,28/02/2023,16.7
Zip,17516,PA,28/02/2023,16.3
Zip,17517,PA,28/02/2023,16.2
Zip,17518,PA,28/02/2023,16.1
Zip,17519,PA,28/02/2023,15.7
Zip,17520,PA,28/02/2023,16
Zip,17522,PA,28/02/2023,16
Zip,17527,PA,28/02/2023,14.7
Zip,17529,PA,28/02/2023,17.8
Zip,17532,PA,28/02/2023,17.3
Zip,17535,PA,28/02/2023,16
Zip,17536,PA,28/02/2023,17.2
Zip,17538,PA,28/02/2023,17.8
Zip,17540,PA,28/02/2023,16.6
Zip,17543,PA,28/02/2023,16.9
Zip,17545,PA,28/02/2023,16.5
Zip,17547,PA,28/02/2023,16.2
Zip,17550,PA,28/02/2023,16.7
Zip,17551,PA,28/02/2023,16.2
Zip,17552,PA,28/02/2023,16.4
Zip,17554,PA,28/02/2023,16.4
Zip,17555,PA,28/02/2023,15.9
Zip,17557,PA,28/02/2023,17
Zip,17560,PA,28/02/2023,16.3
Zip,17562,PA,28/02/2023,16.4
Zip,17563,PA,28/02/2023,18
Zip,17565,PA,28/02/2023,16.9
Zip,17566,PA,28/02/2023,16.1
Zip,17569,PA,28/02/2023,15.7
Zip,17572,PA,28/02/2023,16.1
Zip,17576,PA,28/02/2023,15.4
Zip,17578,PA,28/02/2023,16.6
Zip,17579,PA,28/02/2023,16.1
Zip,17581,PA,28/02/2023,16
Zip,17582,PA,28/02/2023,19.1
Zip,17584,PA,28/02/2023,16.1
Zip,17601,PA,28/02/2023,16.9
Zip,17602,PA,28/02/2023,17.1
Zip,17603,PA,28/02/2023,17.7
Zip,17701,PA,28/02/2023,11.4
Zip,17702,PA,28/02/2023,10.7
Zip,17721,PA,28/02/2023,14.3
Zip,17723,PA,28/02/2023,9.3
Zip,17724,PA,28/02/2023,12.6
Zip,17727,PA,28/02/2023,5.1
Zip,17728,PA,28/02/2023,13.7
Zip,17737,PA,28/02/2023,11.3
Zip,17739,PA,28/02/2023,9
Zip,17740,PA,28/02/2023,8.9
Zip,17742,PA,28/02/2023,10
Zip,17744,PA,28/02/2023,11.8
Zip,17745,PA,28/02/2023,13.1
Zip,17747,PA,28/02/2023,14
Zip,17749,PA,28/02/2023,13
Zip,17751,PA,28/02/2023,13.8
Zip,17752,PA,28/02/2023,12.2
Zip,17754,PA,28/02/2023,11.2
Zip,17756,PA,28/02/2023,11.7
Zip,17760,PA,28/02/2023,18.4
Zip,17763,PA,28/02/2023,2.7
Zip,17764,PA,28/02/2023,14.6
Zip,17765,PA,28/02/2023,7.2
Zip,17769,PA,28/02/2023,9.5
Zip,17771,PA,28/02/2023,10.8
Zip,17772,PA,28/02/2023,11.7
Zip,17774,PA,28/02/2023,11.4
Zip,17776,PA,28/02/2023,9
Zip,17777,PA,28/02/2023,12.7
Zip,17778,PA,28/02/2023,16.7
Zip,17801,PA,28/02/2023,12.4
Zip,17810,PA,28/02/2023,8.4
Zip,17812,PA,28/02/2023,14.4
Zip,17813,PA,28/02/2023,15.4
Zip,17814,PA,28/02/2023,11.4
Zip,17815,PA,28/02/2023,12
Zip,17820,PA,28/02/2023,12.7
Zip,17821,PA,28/02/2023,11.9
Zip,17823,PA,28/02/2023,11.7
Zip,17824,PA,28/02/2023,11.8
Zip,17827,PA,28/02/2023,15.2
Zip,17830,PA,28/02/2023,12.4
Zip,17832,PA,28/02/2023,18.7
Zip,17834,PA,28/02/2023,12.9
Zip,17837,PA,28/02/2023,11.1
Zip,17840,PA,28/02/2023,11
Zip,17841,PA,28/02/2023,14.7
Zip,17842,PA,28/02/2023,13.9
Zip,17844,PA,28/02/2023,11.3
Zip,17845,PA,28/02/2023,12.7
Zip,17846,PA,28/02/2023,12.2
Zip,17847,PA,28/02/2023,12.7
Zip,17850,PA,28/02/2023,15.6
Zip,17851,PA,28/02/2023,10.1
Zip,17853,PA,28/02/2023,13.9
Zip,17855,PA,28/02/2023,10.7
Zip,17856,PA,28/02/2023,12.3
Zip,17857,PA,28/02/2023,13.6
Zip,17859,PA,28/02/2023,12.1
Zip,17860,PA,28/02/2023,13
Zip,17864,PA,28/02/2023,17.5
Zip,17866,PA,28/02/2023,13
Zip,17868,PA,28/02/2023,13.9
Zip,17870,PA,28/02/2023,13.9
Zip,17872,PA,28/02/2023,12.6
Zip,17876,PA,28/02/2023,13.5
Zip,17878,PA,28/02/2023,12
Zip,17881,PA,28/02/2023,14.7
Zip,17886,PA,28/02/2023,10.3
Zip,17887,PA,28/02/2023,14.5
Zip,17888,PA,28/02/2023,13.9
Zip,17889,PA,28/02/2023,12.9
Zip,17901,PA,28/02/2023,17.7
Zip,17920,PA,28/02/2023,7.6
Zip,17921,PA,28/02/2023,15.8
Zip,17922,PA,28/02/2023,17.2
Zip,17923,PA,28/02/2023,16
Zip,17925,PA,28/02/2023,15.7
Zip,17929,PA,28/02/2023,19.9
Zip,17930,PA,28/02/2023,13.8
Zip,17931,PA,28/02/2023,15
Zip,17935,PA,28/02/2023,12.2
Zip,17938,PA,28/02/2023,19.3
Zip,17941,PA,28/02/2023,15.4
Zip,17943,PA,28/02/2023,16.9
Zip,17945,PA,28/02/2023,17.8
Zip,17948,PA,28/02/2023,19.8
Zip,17951,PA,28/02/2023,19.7
Zip,17952,PA,28/02/2023,16.8
Zip,17953,PA,28/02/2023,17.5
Zip,17954,PA,28/02/2023,21
Zip,17957,PA,28/02/2023,15.8
Zip,17959,PA,28/02/2023,12.3
Zip,17960,PA,28/02/2023,17.4
Zip,17961,PA,28/02/2023,16.7
Zip,17963,PA,28/02/2023,15.8
Zip,17964,PA,28/02/2023,21.1
Zip,17965,PA,28/02/2023,14.7
Zip,17967,PA,28/02/2023,17.3
Zip,17968,PA,28/02/2023,16.9
Zip,17970,PA,28/02/2023,24.3
Zip,17972,PA,28/02/2023,16.2
Zip,17974,PA,28/02/2023,19.4
Zip,17976,PA,28/02/2023,19.5
Zip,17978,PA,28/02/2023,12.1
Zip,17980,PA,28/02/2023,14.7
Zip,17981,PA,28/02/2023,12.9
Zip,17982,PA,28/02/2023,17.7
Zip,17983,PA,28/02/2023,16.6
Zip,17985,PA,28/02/2023,13.6
Zip,18011,PA,28/02/2023,15.6
Zip,18013,PA,28/02/2023,17.2
Zip,18014,PA,28/02/2023,15.8
Zip,18015,PA,28/02/2023,16.7
Zip,18017,PA,28/02/2023,15.6
Zip,18018,PA,28/02/2023,17.2
Zip,18020,PA,28/02/2023,15.4
Zip,18030,PA,28/02/2023,14.5
Zip,18031,PA,28/02/2023,16.2
Zip,18032,PA,28/02/2023,17.3
Zip,18034,PA,28/02/2023,16.4
Zip,18035,PA,28/02/2023,16.2
Zip,18036,PA,28/02/2023,16.2
Zip,18037,PA,28/02/2023,16.4
Zip,18038,PA,28/02/2023,15.3
Zip,18040,PA,28/02/2023,15.7
Zip,18041,PA,28/02/2023,14.9
Zip,18042,PA,28/02/2023,17.3
Zip,18045,PA,28/02/2023,15.7
Zip,18049,PA,28/02/2023,16
Zip,18051,PA,28/02/2023,16.3
Zip,18052,PA,28/02/2023,16.9
Zip,18053,PA,28/02/2023,16.3
Zip,18054,PA,28/02/2023,15
Zip,18055,PA,28/02/2023,15.1
Zip,18056,PA,28/02/2023,15.9
Zip,18058,PA,28/02/2023,22.1
Zip,18059,PA,28/02/2023,17.6
Zip,18062,PA,28/02/2023,16.2
Zip,18063,PA,28/02/2023,17.2
Zip,18064,PA,28/02/2023,15.5
Zip,18065,PA,28/02/2023,15.6
Zip,18066,PA,28/02/2023,16.3
Zip,18067,PA,28/02/2023,15.7
Zip,18069,PA,28/02/2023,16.2
Zip,18070,PA,28/02/2023,14.1
Zip,18071,PA,28/02/2023,17.7
Zip,18072,PA,28/02/2023,16.7
Zip,18073,PA,28/02/2023,15
Zip,18074,PA,28/02/2023,14.7
Zip,18076,PA,28/02/2023,14.7
Zip,18077,PA,28/02/2023,15
Zip,18078,PA,28/02/2023,15.8
Zip,18079,PA,28/02/2023,21
Zip,18080,PA,28/02/2023,15.8
Zip,18083,PA,28/02/2023,16.9
Zip,18084,PA,28/02/2023,17.1
Zip,18085,PA,28/02/2023,16.8
Zip,18087,PA,28/02/2023,17.6
Zip,18088,PA,28/02/2023,16.5
Zip,18091,PA,28/02/2023,15.6
Zip,18092,PA,28/02/2023,15.1
Zip,18101,PA,28/02/2023,20.9
Zip,18102,PA,28/02/2023,19.3
Zip,18103,PA,28/02/2023,17.3
Zip,18104,PA,28/02/2023,16.7
Zip,18106,PA,28/02/2023,16.5
Zip,18109,PA,28/02/2023,18.1
Zip,18201,PA,28/02/2023,21.1
Zip,18202,PA,28/02/2023,17.3
Zip,18210,PA,28/02/2023,20.5
Zip,18211,PA,28/02/2023,19
Zip,18214,PA,28/02/2023,15.5
Zip,18216,PA,28/02/2023,19.6
Zip,18218,PA,28/02/2023,15.4
Zip,18220,PA,28/02/2023,21.3
Zip,18222,PA,28/02/2023,15.9
Zip,18224,PA,28/02/2023,20.7
Zip,18229,PA,28/02/2023,21.4
Zip,18231,PA,28/02/2023,13.3
Zip,18232,PA,28/02/2023,20.4
Zip,18235,PA,28/02/2023,15.7
Zip,18237,PA,28/02/2023,15
Zip,18240,PA,28/02/2023,20.1
Zip,18241,PA,28/02/2023,17.1
Zip,18242,PA,28/02/2023,17.8
Zip,18245,PA,28/02/2023,22.9
Zip,18248,PA,28/02/2023,17.5
Zip,18249,PA,28/02/2023,16.9
Zip,18250,PA,28/02/2023,18
Zip,18252,PA,28/02/2023,17.9
Zip,18255,PA,28/02/2023,16.2
Zip,18301,PA,28/02/2023,21.2
Zip,18302,PA,28/02/2023,22.1
Zip,18320,PA,28/02/2023,22.7
Zip,18321,PA,28/02/2023,21.2
Zip,18322,PA,28/02/2023,18.8
Zip,18323,PA,28/02/2023,22.2
Zip,18324,PA,28/02/2023,22.3
Zip,18325,PA,28/02/2023,23.3
Zip,18326,PA,28/02/2023,23.5
Zip,18327,PA,28/02/2023,22.8
Zip,18328,PA,28/02/2023,17.6
Zip,18330,PA,28/02/2023,21.3
Zip,18331,PA,28/02/2023,21.3
Zip,18332,PA,28/02/2023,21.7
Zip,18333,PA,28/02/2023,21.3
Zip,18334,PA,28/02/2023,22.3
Zip,18336,PA,28/02/2023,14.4
Zip,18337,PA,28/02/2023,17.3
Zip,18340,PA,28/02/2023,12
Zip,18343,PA,28/02/2023,15.7
Zip,18344,PA,28/02/2023,22.6
Zip,18346,PA,28/02/2023,23.1
Zip,18347,PA,28/02/2023,25.6
Zip,18349,PA,28/02/2023,21.4
Zip,18350,PA,28/02/2023,23.3
Zip,18351,PA,28/02/2023,18.7
Zip,18352,PA,28/02/2023,20.3
Zip,18353,PA,28/02/2023,20.6
Zip,18354,PA,28/02/2023,20.6
Zip,18355,PA,28/02/2023,23.5
Zip,18356,PA,28/02/2023,21.2
Zip,18357,PA,28/02/2023,17.6
Zip,18360,PA,28/02/2023,20.8
Zip,18370,PA,28/02/2023,23.3
Zip,18371,PA,28/02/2023,19.6
Zip,18372,PA,28/02/2023,22.2
Zip,18403,PA,28/02/2023,14
Zip,18407,PA,28/02/2023,13.5
Zip,18411,PA,28/02/2023,14.3
Zip,18414,PA,28/02/2023,13.5
Zip,18419,PA,28/02/2023,11.1
Zip,18420,PA,28/02/2023,16.3
Zip,18424,PA,28/02/2023,14.2
Zip,18425,PA,28/02/2023,17.3
Zip,18426,PA,28/02/2023,18.6
Zip,18428,PA,28/02/2023,14.3
Zip,18433,PA,28/02/2023,14.3
Zip,18434,PA,28/02/2023,13.8
Zip,18435,PA,28/02/2023,18.4
Zip,18444,PA,28/02/2023,13.9
Zip,18446,PA,28/02/2023,11.1
Zip,18447,PA,28/02/2023,13.5
Zip,18451,PA,28/02/2023,15
Zip,18452,PA,28/02/2023,13.2
Zip,18458,PA,28/02/2023,17.8
Zip,18464,PA,28/02/2023,17.5
Zip,18466,PA,28/02/2023,27.3
Zip,18471,PA,28/02/2023,15.8
Zip,18503,PA,28/02/2023,20.1
Zip,18504,PA,28/02/2023,14.8
Zip,18505,PA,28/02/2023,16.7
Zip,18507,PA,28/02/2023,14
Zip,18508,PA,28/02/2023,18.7
Zip,18509,PA,28/02/2023,13.6
Zip,18510,PA,28/02/2023,17
Zip,18512,PA,28/02/2023,13.7
Zip,18517,PA,28/02/2023,15.3
Zip,18518,PA,28/02/2023,14.4
Zip,18519,PA,28/02/2023,11.5
Zip,18602,PA,28/02/2023,14.6
Zip,18603,PA,28/02/2023,12.5
Zip,18610,PA,28/02/2023,23.1
Zip,18612,PA,28/02/2023,15.9
Zip,18615,PA,28/02/2023,12.5
Zip,18617,PA,28/02/2023,21
Zip,18618,PA,28/02/2023,15.6
Zip,18621,PA,28/02/2023,16.7
Zip,18622,PA,28/02/2023,19.3
Zip,18623,PA,28/02/2023,10.7
Zip,18624,PA,28/02/2023,22.6
Zip,18629,PA,28/02/2023,9.6
Zip,18631,PA,28/02/2023,10.4
Zip,18634,PA,28/02/2023,16.6
Zip,18635,PA,28/02/2023,13
Zip,18636,PA,28/02/2023,13.4
Zip,18640,PA,28/02/2023,17.2
Zip,18641,PA,28/02/2023,17.4
Zip,18642,PA,28/02/2023,17
Zip,18643,PA,28/02/2023,15.7
Zip,18644,PA,28/02/2023,16.3
Zip,18651,PA,28/02/2023,18.1
Zip,18655,PA,28/02/2023,17.5
Zip,18656,PA,28/02/2023,17
Zip,18657,PA,28/02/2023,10.2
Zip,18660,PA,28/02/2023,15.9
Zip,18661,PA,28/02/2023,17.8
Zip,18701,PA,28/02/2023,16.7
Zip,18702,PA,28/02/2023,18.3
Zip,18704,PA,28/02/2023,17.4
Zip,18705,PA,28/02/2023,19.2
Zip,18706,PA,28/02/2023,18.1
Zip,18707,PA,28/02/2023,15.8
Zip,18708,PA,28/02/2023,15.7
Zip,18709,PA,28/02/2023,17.7
Zip,18810,PA,28/02/2023,11.9
Zip,18817,PA,28/02/2023,11.1
Zip,18829,PA,28/02/2023,11.9
Zip,18831,PA,28/02/2023,12.1
Zip,18832,PA,28/02/2023,12.6
Zip,18833,PA,28/02/2023,12.8
Zip,18837,PA,28/02/2023,12.1
Zip,18840,PA,28/02/2023,12.3
Zip,18845,PA,28/02/2023,13
Zip,18846,PA,28/02/2023,13.8
Zip,18848,PA,28/02/2023,12.2
Zip,18850,PA,28/02/2023,12.3
Zip,18851,PA,28/02/2023,12.1
Zip,18853,PA,28/02/2023,12.2
Zip,18854,PA,28/02/2023,12.5
Zip,18901,PA,28/02/2023,15.5
Zip,18902,PA,28/02/2023,16
Zip,18912,PA,28/02/2023,15.6
Zip,18913,PA,28/02/2023,15.3
Zip,18914,PA,28/02/2023,16.1
Zip,18915,PA,28/02/2023,14.5
Zip,18917,PA,28/02/2023,16
Zip,18920,PA,28/02/2023,13.7
Zip,18923,PA,28/02/2023,16.3
Zip,18925,PA,28/02/2023,15.5
Zip,18927,PA,28/02/2023,13.9
Zip,18929,PA,28/02/2023,15.8
Zip,18930,PA,28/02/2023,14.9
Zip,18932,PA,28/02/2023,15.6
Zip,18933,PA,28/02/2023,14.6
Zip,18936,PA,28/02/2023,15.1
Zip,18938,PA,28/02/2023,15
Zip,18940,PA,28/02/2023,15.4
Zip,18942,PA,28/02/2023,14.3
Zip,18944,PA,28/02/2023,15.4
Zip,18946,PA,28/02/2023,14.6
Zip,18947,PA,28/02/2023,15.3
Zip,18950,PA,28/02/2023,14
Zip,18951,PA,28/02/2023,15.7
Zip,18954,PA,28/02/2023,15.7
Zip,18955,PA,28/02/2023,16.1
Zip,18960,PA,28/02/2023,15.4
Zip,18964,PA,28/02/2023,14.7
Zip,18966,PA,28/02/2023,15.8
Zip,18969,PA,28/02/2023,15
Zip,18970,PA,28/02/2023,13.9
Zip,18972,PA,28/02/2023,13.4
Zip,18974,PA,28/02/2023,15.9
Zip,18976,PA,28/02/2023,15.2
Zip,18977,PA,28/02/2023,15.6
Zip,19001,PA,28/02/2023,15.6
Zip,19002,PA,28/02/2023,14.8
Zip,19003,PA,28/02/2023,14.4
Zip,19004,PA,28/02/2023,14.1
Zip,19006,PA,28/02/2023,15
Zip,19007,PA,28/02/2023,17.4
Zip,19008,PA,28/02/2023,14.4
Zip,19009,PA,28/02/2023,15.1
Zip,19010,PA,28/02/2023,14.6
Zip,19012,PA,28/02/2023,15.7
Zip,19013,PA,28/02/2023,18.4
Zip,19014,PA,28/02/2023,15.1
Zip,19015,PA,28/02/2023,17
Zip,19018,PA,28/02/2023,17.7
Zip,19020,PA,28/02/2023,15.5
Zip,19021,PA,28/02/2023,17.2
Zip,19022,PA,28/02/2023,17
Zip,19023,PA,28/02/2023,22
Zip,19025,PA,28/02/2023,15.2
Zip,19026,PA,28/02/2023,17.6
Zip,19027,PA,28/02/2023,16.5
Zip,19029,PA,28/02/2023,17.1
